id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	kingdom	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1222786	1222786	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:484128	1222786	1213208	Sinierus nudus	Scudder, G.G.E. 1984. The World Rhyparochrominae (Hemiptera: Lygaeidae) XVIII. The genus Sinierus Distant. Canad. Entomol.	Animalia	species	Scudder, 1984	ICZN	valid			2016-11-08T15:21:00
1222830	1222830	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489409	1222830	1208379	Geoblissus magnofuscus	Slater, J.A. & D.B. Wilcox. 1973. The Blissinae or chinch bugs of South Africa (Hemiptera: Lygaeidae). Mem. Entomol. Soc. sth. Afr.	Animalia	species	Slater & Wilcox, 1973	ICZN	valid			2016-11-08T15:21:00
1222831	1222831	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489408	1222831	1208379	Geoblissus mekongensis	Slater, J.A., P.D. Ashlock & D.B. Wilcox. 1969. The Blissinae of Thailand and Indochina (Hemiptera: Lygaeidae). Pacif. Insects.	Animalia	species	Slater, Ashlock & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222832	1222832	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489407	1222832	1208379	Geoblissus siccus	Slater, J.A. & D.B. Wilcox. 1973. The Blissinae or chinch bugs of South Africa (Hemiptera: Lygaeidae). Mem. Entomol. Soc. sth. Afr.	Animalia	species	Slater & Wilcox, 1973	ICZN	valid			2016-11-08T15:21:00
1222833	1222833	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489405	1222833	1208379	Geoblissus niger	Slater, J.A. 1964. Hemiptera (Heteroptera) Lygaeidae. In: Handstrom, Brinck & Rudebeck (Eds.). South African Animal Life	Animalia	species	(Slater, 1964)	ICZN	valid			2016-11-08T15:21:00
1222834	1222834	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489010	1222834	1208664	Iphicrates gressitti	Slater, J.A. 1966. New species of Iphicrates from the western Pacific (Hem.:Lyg.). Pacif. Insects.	Animalia	species	Slater, 1966	ICZN	valid			2016-11-08T15:21:00
1222835	1222835	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489009	1222835	1208664	Iphicrates neotenicus	Slater, J.A. 1966. New species of Iphicrates from the western Pacific (Hem.:Lyg.). Pacif. Insects.	Animalia	species	Slater, 1966	ICZN	valid			2016-11-08T15:21:00
1222836	1222836	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489008	1222836	1208664	Iphicrates rex	Slater, J.A. 1966. New species of Iphicrates from the western Pacific (Hem.:Lyg.). Pacif. Insects.	Animalia	species	Slater, 1966	ICZN	valid			2016-11-08T15:21:00
1222837	1222837	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489007	1222837	1208664	Iphicrates hainanensis	Zheng, L.Y. & H.G. Zou. 1982. New species of Blissinae (Hemiptera: Lygaeidae). Act. Entomol. Sinica	Animalia	species	Zheng & Zou, 1982	ICZN	valid			2016-11-08T15:21:00
1222838	1222838	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489006	1222838	1208664	Iphicrates pseudolineatus	Slater, J.A. 1968. A contribution to the systematics of Oriental and Australian Blissinae (Hem. Lyg.). Pacif. Insects.	Animalia	species	Slater, 1968	ICZN	valid			2016-11-08T15:21:00
1222839	1222839	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489005	1222839	1208664	Iphicrates weni	Zheng, L.Y. 1986. New taxa of Hemipterous insects found on bamboos from China. J. Bamboo Res.	Animalia	species	Zheng, 1986	ICZN	valid			2016-11-08T15:21:00
1222840	1222840	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489286	1208390	1208147	Staphylocoris	Stichel, W. 1958. Nomenklatorisches ueber Heteropteren. Boll. Soc. Entomol. Ital.	Animalia	genus	Stichel, 1958	ICZN	junior synonym			2016-11-08T15:21:00
1222841	1222841	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489285	1222841	1208390	Ischnodemus ambiguus	Slater, J.A., P.D. Ashlock & D.B. Wilcox. 1969. The Blissinae of Thailand and Indochina (Hemiptera: Lygaeidae). Pacif. Insects.	Animalia	species	Slater, Ashlock & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222842	1222842	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489284	1222842	1208390	Ischnodemus antennatus	Slater, J.A. & D.B. Wilcox. 1969. A Revision of the genus Ischnodemus in the Neotropical Region (Hemiptera: Lygaeidae: Blissinae). Misc. Publ. Entomol. Soc. Amer.	Animalia	species	Slater & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222843	1222843	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489283	1222843	1208390	Ischnodemus asciaformis	Slater, J.A. & B.J. Harrington. 1970. A revision of the genus Ischnodemus Fieber in the Ethiopian region (Hemiptera: Lygaeidae, Blissinae). Ann. Transvaal Mus.	Animalia	species	Slater & Harrington, 1970	ICZN	valid			2016-11-08T15:21:00
1222844	1222844	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489282	1222844	1208390	Ischnodemus basilewskyi	Slater, J.A. 1964. Ethiopian Lygaeidae II. The subfamily Blissinae in Tropical Africa (Hem: Lyg.). Rev. Zool. Bot. Afr.	Animalia	species	Slater, 1964	ICZN	valid			2016-11-08T15:21:00
1222845	1222845	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489281	1222845	1208390	Ischnodemus bequaerti	Slater, J.A. 1964. Ethiopian Lygaeidae II. The subfamily Blissinae in Tropical Africa (Hem: Lyg.). Rev. Zool. Bot. Afr.	Animalia	species	Slater, 1964	ICZN	valid			2016-11-08T15:21:00
1222846	1222846	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489280	1222846	1208390	Ischnodemus bosqi	Slater, J.A. & D.B. Wilcox. 1969. A Revision of the genus Ischnodemus in the Neotropical Region (Hemiptera: Lygaeidae: Blissinae). Misc. Publ. Entomol. Soc. Amer.	Animalia	species	Slater & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222847	1222847	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489279	1222847	1208390	Ischnodemus brincki	Slater, J.A. 1964. Hemiptera (Heteroptera) Lygaeidae. In: Handstrom, Brinck & Rudebeck (Eds.). South African Animal Life	Animalia	species	Slater, 1964	ICZN	valid			2016-11-08T15:21:00
1222848	1222848	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489278	1222848	1208390	Ischnodemus canaliculus	Slater, J.A. 1964. Hemiptera (Heteroptera) Lygaeidae. In: Handstrom, Brinck & Rudebeck (Eds.). South African Animal Life	Animalia	species	Slater, 1964	ICZN	valid			2016-11-08T15:21:00
1222849	1222849	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489277	1222849	1208390	Ischnodemus canus	Slater, J.A. 1967. Insectes Heteropteres Lygaeidae Blissinae. Fauna de Madagascar	Animalia	species	Slater, 1967	ICZN	valid			2016-11-08T15:21:00
1222850	1222850	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489276	1222850	1208390	Ischnodemus congoensis	Slater, J.A. 1964. Ethiopian Lygaeidae II. The subfamily Blissinae in Tropical Africa (Hem: Lyg.). Rev. Zool. Bot. Afr.	Animalia	species	Slater, 1964	ICZN	valid			2016-11-08T15:21:00
1222851	1222851	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489275	1222851	1208390	Ischnodemus crassipes	Slater, J.A. 1964. Ethiopian Lygaeidae II. The subfamily Blissinae in Tropical Africa (Hem: Lyg.). Rev. Zool. Bot. Afr.	Animalia	species	Slater, 1964	ICZN	valid			2016-11-08T15:21:00
1222852	1222852	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489274	1222852	1208390	Ischnodemus cubanus	Alayo. 1982. El genero Ischnodemus Fieber (Heteroptera: Lygaeidae; Blissinae) en Cuba. Centro Agricola	Animalia	species	Alayo, 1982	ICZN	valid			2016-11-08T15:21:00
1222853	1222853	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489273	1222853	1208390	Ischnodemus dentatus	Wagner, E. 1963. Eine neue Ischnodemus-art aus Nordafrika (Hem.Het.Lyg.). Notul. Entomol.	Animalia	species	Wagner, 1963	ICZN	valid			2016-11-08T15:21:00
1222854	1222854	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489272	1222854	1208390	Ischnodemus diplachne	Slater, J.A. & B.J. Harrington. 1970. A revision of the genus Ischnodemus Fieber in the Ethiopian region (Hemiptera: Lygaeidae, Blissinae). Ann. Transvaal Mus.	Animalia	species	Slater & Harrington, 1970	ICZN	valid			2016-11-08T15:21:00
1222855	1222855	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489271	1222855	1208390	Ischnodemus fallax	Slater, J.A. & B.J. Harrington. 1970. A revision of the genus Ischnodemus Fieber in the Ethiopian region (Hemiptera: Lygaeidae, Blissinae). Ann. Transvaal Mus.	Animalia	species	Slater & Harrington, 1970	ICZN	valid			2016-11-08T15:21:00
1222856	1222856	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489270	1222856	1208390	Ischnodemus formosensis	Slater, J.A. & D.B. Wilcox. 1969. A Revision of the genus Ischnodemus in the Neotropical Region (Hemiptera: Lygaeidae: Blissinae). Misc. Publ. Entomol. Soc. Amer.	Animalia	species	Slater & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222857	1222857	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489269	1222857	1208390	Ischnodemus fumidus	Slater, J.A., P.D. Ashlock & D.B. Wilcox. 1969. The Blissinae of Thailand and Indochina (Hemiptera: Lygaeidae). Pacif. Insects.	Animalia	species	Slater, Ashlock & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222858	1222858	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489268	1222858	1208390	Ischnodemus grossinigrus	Slater, J.A. & D.B. Wilcox. 1969. A Revision of the genus Ischnodemus in the Neotropical Region (Hemiptera: Lygaeidae: Blissinae). Misc. Publ. Entomol. Soc. Amer.	Animalia	species	Slater & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222859	1222859	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489267	1222859	1208390	Ischnodemus grossus	Slater, J.A. 1964. Ethiopian Lygaeidae II. The subfamily Blissinae in Tropical Africa (Hem: Lyg.). Rev. Zool. Bot. Afr.	Animalia	species	Slater, 1964	ICZN	valid			2016-11-08T15:21:00
1222860	1222860	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489266	1222860	1208390	Ischnodemus inornatus	Slater, J.A. & B.J. Harrington. 1970. A revision of the genus Ischnodemus Fieber in the Ethiopian region (Hemiptera: Lygaeidae, Blissinae). Ann. Transvaal Mus.	Animalia	species	Slater & Harrington, 1970	ICZN	valid			2016-11-08T15:21:00
1222861	1222861	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489265	1222861	1208390	Ischnodemus lactipennis	Slater, J.A. & D.B. Wilcox. 1969. A Revision of the genus Ischnodemus in the Neotropical Region (Hemiptera: Lygaeidae: Blissinae). Misc. Publ. Entomol. Soc. Amer.	Animalia	species	Slater & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222862	1222862	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489333	1208444	1208390	Ischnodemus ochripoides	Slater, J.A. 1964. Ethiopian Lygaeidae II. The subfamily Blissinae in Tropical Africa (Hem: Lyg.). Rev. Zool. Bot. Afr.	Animalia	species	Slater, 1964	ICZN	junior synonym			2016-11-08T15:21:00
1222863	1222863	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489264	1222863	1208390	Ischnodemus madagascariensis	Slater, J.A. & D.B. Wilcox. 1970. New species of Blissinae from Madagascar (Hemiptera: Lygaeidae). Proc. R. Entomol. Soc. (B):	Animalia	species	Slater & Wilcox, 1970	ICZN	valid			2016-11-08T15:21:00
1222864	1222864	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489263	1222864	1208390	Ischnodemus mendax	Slater, J.A. & B.J. Harrington. 1970. A revision of the genus Ischnodemus Fieber in the Ethiopian region (Hemiptera: Lygaeidae, Blissinae). Ann. Transvaal Mus.	Animalia	species	Slater & Harrington, 1970	ICZN	valid			2016-11-08T15:21:00
1222865	1222865	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489262	1222865	1208390	Ischnodemus montanus	Slater, J.A. & B.J. Harrington. 1970. A revision of the genus Ischnodemus Fieber in the Ethiopian region (Hemiptera: Lygaeidae, Blissinae). Ann. Transvaal Mus.	Animalia	species	Slater & Harrington, 1970	ICZN	valid			2016-11-08T15:21:00
1222866	1222866	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489261	1222866	1208390	Ischnodemus neotropicalis	Slater, J.A. & D.B. Wilcox. 1969. A Revision of the genus Ischnodemus in the Neotropical Region (Hemiptera: Lygaeidae: Blissinae). Misc. Publ. Entomol. Soc. Amer.	Animalia	species	Slater & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222867	1222867	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489260	1222867	1208390	Ischnodemus nigrocephalus	Slater, J.A., P.D. Ashlock & D.B. Wilcox. 1969. The Blissinae of Thailand and Indochina (Hemiptera: Lygaeidae). Pacif. Insects.	Animalia	species	Slater, Ashlock & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222868	1222868	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489259	1222868	1208390	Ischnodemus nigromaculatus	Slater, J.A., P.D. Ashlock & D.B. Wilcox. 1969. The Blissinae of Thailand and Indochina (Hemiptera: Lygaeidae). Pacif. Insects.	Animalia	species	Slater, Ashlock & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222869	1222869	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489258	1222869	1208390	Ischnodemus nigrovenosus	Slater, J.A. & D.B. Wilcox. 1969. A Revision of the genus Ischnodemus in the Neotropical Region (Hemiptera: Lygaeidae: Blissinae). Misc. Publ. Entomol. Soc. Amer.	Animalia	species	Slater & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222870	1222870	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489347	1208433	1208390	Ischnodemus nubilus	Slater, J.A. 1964. Hemiptera (Heteroptera) Lygaeidae. In: Handstrom, Brinck & Rudebeck (Eds.). South African Animal Life	Animalia	species	Slater, 1964	ICZN	junior synonym			2016-11-08T15:21:00
1222871	1222871	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489257	1222871	1208390	Ischnodemus notandus	Slater, J.A. & D.B. Wilcox. 1969. A Revision of the genus Ischnodemus in the Neotropical Region (Hemiptera: Lygaeidae: Blissinae). Misc. Publ. Entomol. Soc. Amer.	Animalia	species	Slater & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222872	1222872	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489256	1222872	1208390	Ischnodemus obversus	Slater, J.A. & B.J. Harrington. 1970. A revision of the genus Ischnodemus Fieber in the Ethiopian region (Hemiptera: Lygaeidae, Blissinae). Ann. Transvaal Mus.	Animalia	species	Slater & Harrington, 1970	ICZN	valid			2016-11-08T15:21:00
1222873	1222873	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489255	1222873	1208390	Ischnodemus ocellaris	Slater, J.A. & B.J. Harrington. 1970. A revision of the genus Ischnodemus Fieber in the Ethiopian region (Hemiptera: Lygaeidae, Blissinae). Ann. Transvaal Mus.	Animalia	species	Slater & Harrington, 1970	ICZN	valid			2016-11-08T15:21:00
1222875	1222875	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489327	1208446	1208390	Ischnodemus ochripes quadrispinosus	Slater, J.A. 1964. Hemiptera (Heteroptera) Lygaeidae. In: Handstrom, Brinck & Rudebeck (Eds.). South African Animal Life	Animalia	subspecies	Slater, 1964	ICZN	junior synonym			2016-11-08T15:21:00
1222876	1222876	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489254	1222876	1208390	Ischnodemus oculatus	Slater, J.A. 1967. Insectes Heteropteres Lygaeidae Blissinae. Fauna de Madagascar	Animalia	species	Slater, 1967	ICZN	valid			2016-11-08T15:21:00
1222877	1222877	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489253	1222877	1208390	Ischnodemus orientalis	Vinokurov, N.N. & J.A. Slater. 1987. A new species of true bugs of the genus Ischnodemus Fieb. Heteroptera Lygaeidae from the southern far east of the USSR and northeastern China Entomol. Obozr.	Animalia	species	Vinokurov & Slater, 1987	ICZN	valid			2016-11-08T15:21:00
1222878	1222878	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489252	1222878	1208390	Ischnodemus parabasalis	Slater, J.A. 1964. Hemiptera (Heteroptera) Lygaeidae. In: Handstrom, Brinck & Rudebeck (Eds.). South African Animal Life	Animalia	species	Slater, 1964	ICZN	valid			2016-11-08T15:21:00
1222879	1222879	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489251	1222879	1208390	Ischnodemus paramoides	Slater, J.A. & D.B. Wilcox. 1969. A Revision of the genus Ischnodemus in the Neotropical Region (Hemiptera: Lygaeidae: Blissinae). Misc. Publ. Entomol. Soc. Amer.	Animalia	species	Slater & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222880	1222880	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489250	1222880	1208390	Ischnodemus parathoracicus	Slater, J.A. & B.J. Harrington. 1970. A revision of the genus Ischnodemus Fieber in the Ethiopian region (Hemiptera: Lygaeidae, Blissinae). Ann. Transvaal Mus.	Animalia	species	Slater & Harrington, 1970	ICZN	valid			2016-11-08T15:21:00
1222881	1222881	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489249	1222881	1208390	Ischnodemus parvulus	Alayo. 1982. El genero Ischnodemus Fieber (Heteroptera: Lygaeidae; Blissinae) en Cuba. Centro Agricola	Animalia	species	Alayo, 1982	ICZN	valid			2016-11-08T15:21:00
1222882	1222882	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489248	1222882	1208390	Ischnodemus perplexus	Slater, J.A. & B.J. Harrington. 1970. A revision of the genus Ischnodemus Fieber in the Ethiopian region (Hemiptera: Lygaeidae, Blissinae). Ann. Transvaal Mus.	Animalia	species	Slater & Harrington, 1970	ICZN	valid			2016-11-08T15:21:00
1222883	1222883	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489247	1222883	1208390	Ischnodemus proprius	Slater, J.A. 1966. New micropterous Blissinae from South America (Hem.Lyg.). U. Conn. Occ. Papers Sci. Ser. l:  l:	Animalia	species	Slater, 1966	ICZN	valid			2016-11-08T15:21:00
1222884	1222884	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489246	1222884	1208390	Ischnodemus pseudotibialis	Slater, J.A. & D.B. Wilcox. 1969. A Revision of the genus Ischnodemus in the Neotropical Region (Hemiptera: Lygaeidae: Blissinae). Misc. Publ. Entomol. Soc. Amer.	Animalia	species	Slater & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222885	1222885	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489245	1222885	1208390	Ischnodemus pulchellus	Slater, J.A. & D.B. Wilcox. 1969. A Revision of the genus Ischnodemus in the Neotropical Region (Hemiptera: Lygaeidae: Blissinae). Misc. Publ. Entomol. Soc. Amer.	Animalia	species	Slater & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222886	1222886	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489244	1222886	1208390	Ischnodemus pullus	Slater, J.A. & D.B. Wilcox. 1969. A Revision of the genus Ischnodemus in the Neotropical Region (Hemiptera: Lygaeidae: Blissinae). Misc. Publ. Entomol. Soc. Amer.	Animalia	species	Slater & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222887	1222887	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489243	1222887	1208390	Ischnodemus ranavalonus	Slater, J.A. & D.B. Wilcox. 1970. New species of Blissinae from Madagascar (Hemiptera: Lygaeidae). Proc. R. Entomol. Soc. (B):	Animalia	species	Slater & Wilcox, 1970	ICZN	valid			2016-11-08T15:21:00
1222888	1222888	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489342	1222888	1208439	Ischnodemus sallei sallei	Signoret, V. 1857. Essai monographique du genre Micropus Spinola. Ann. Soc. ent. Fr.	Animalia	subspecies	(Signoret, 1857)	ICZN	valid			2016-11-08T15:21:00
1222889	1222889	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489341	1222889	1208439	Ischnodemus sallei schaeffneri	Slater, J.A. & D.B. Wilcox. 1969. A Revision of the genus Ischnodemus in the Neotropical Region (Hemiptera: Lygaeidae: Blissinae). Misc. Publ. Entomol. Soc. Amer.	Animalia	subspecies	Slater & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222890	1222890	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489242	1222890	1208390	Ischnodemus schoutedeni	Slater, J.A. 1964. Ethiopian Lygaeidae II. The subfamily Blissinae in Tropical Africa (Hem: Lyg.). Rev. Zool. Bot. Afr.	Animalia	species	Slater, 1964	ICZN	valid			2016-11-08T15:21:00
1222891	1222891	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489241	1222891	1208390	Ischnodemus severus	Slater, J.A. & D.B. Wilcox. 1969. A Revision of the genus Ischnodemus in the Neotropical Region (Hemiptera: Lygaeidae: Blissinae). Misc. Publ. Entomol. Soc. Amer.	Animalia	species	Slater & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222892	1222892	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489240	1222892	1208390	Ischnodemus sinuatus	Slater, J.A., P.D. Ashlock & D.B. Wilcox. 1969. The Blissinae of Thailand and Indochina (Hemiptera: Lygaeidae). Pacif. Insects.	Animalia	species	Slater, Ashlock & Wilcox, 1969	ICZN	valid			2016-11-08T15:21:00
1222893	1222893	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489239	1222893	1208390	Ischnodemus slateri	Alayo. 1982. El genero Ischnodemus Fieber (Heteroptera: Lygaeidae; Blissinae) en Cuba. Centro Agricola	Animalia	species	Alayo, 1982	ICZN	valid			2016-11-08T15:21:00
1222894	1222894	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:489238	1222894	1208390	Ischnodemus sordidus	Slater, J.A. 1968. A contribution to the systematics of Oriental and Australian Blissinae (Hem. Lyg.). Pacif. Insects.	Animalia	species	Slater, 1968	ICZN	valid			2016-11-08T15:21:00
